Date,Index,Close,High,Low,Open,Volume
2022-09-07,^IXIC,11791.900390625,11819.0703125,11555.080078125,11559.3798828125,4445640000
2022-09-08,^DJI,31774.51953125,31783.369140625,31321.5,31481.94921875,344340000
2022-09-08,^GSPC,4006.179931640625,4010.5,3944.81005859375,3959.93994140625,3966850000
2022-09-08,^IXIC,11862.1298828125,11896.73046875,11660.5302734375,11679.8603515625,4329910000
2022-09-09,^DJI,32151.7109375,32227.740234375,31876.220703125,31876.220703125,310980000
2022-09-09,^GSPC,4067.360107421875,4076.81005859375,4022.93994140625,4022.93994140625,3901940000
2022-09-09,^IXIC,12112.3095703125,12132.669921875,11958.6103515625,11958.6103515625,4401590000
2022-09-12,^DJI,32381.33984375,32504.0390625,32159.490234375,32159.490234375,339250000
2022-09-12,^GSPC,4110.41015625,4119.27978515625,4083.669921875,4083.669921875,3814200000
2022-09-12,^IXIC,12266.41015625,12270.1904296875,12169.2802734375,12174.9404296875,4146680000
2022-09-13,^DJI,31104.970703125,32006.5,31018.5390625,32006.5,428930000
2022-09-13,^GSPC,3932.68994140625,4037.1201171875,3921.280029296875,4037.1201171875,4224550000
2022-09-13,^IXIC,11633.5703125,11957.9697265625,11604.4296875,11908.8095703125,5188380000
2022-09-14,^DJI,31135.08984375,31276.8203125,30885.01953125,31141.01953125,348670000
2022-09-14,^GSPC,3946.010009765625,3961.93994140625,3912.179931640625,3940.72998046875,4293240000
2022-09-14,^IXIC,11719.6796875,11746.830078125,11602.759765625,11680.41015625,4861530000
2022-09-15,^DJI,30961.8203125,31277.689453125,30882.080078125,31124.6796875,345500000
2022-09-15,^GSPC,3901.35009765625,3959.139892578125,3888.280029296875,3932.409912109375,4441830000
2022-09-15,^IXIC,11552.3603515625,11760.73046875,11497.1103515625,11633.240234375,4805910000
2022-09-16,^DJI,30822.419921875,30866.609375,30550.080078125,30866.609375,627920000
2022-09-16,^GSPC,3873.330078125,3880.949951171875,3837.080078125,3880.949951171875,7954650000
2022-09-16,^IXIC,11448.400390625,11460.4296875,11316.919921875,11401.2099609375,7451840000
2022-09-19,^DJI,31019.6796875,31026.890625,30559.369140625,30722.859375,291200000
2022-09-19,^GSPC,3899.889892578125,3900.449951171875,3838.5,3849.909912109375,3766850000
2022-09-19,^IXIC,11535.01953125,11538.1298828125,11337.830078125,11338.5703125,4168670000
2022-09-20,^DJI,30706.23046875,30888.529296875,30465.91015625,30888.529296875,317970000
2022-09-20,^GSPC,3855.929931640625,3876.010009765625,3827.5400390625,3875.22998046875,4058050000
2022-09-20,^IXIC,11425.0498046875,11520.990234375,11343.7197265625,11440.1396484375,4028100000
2022-09-21,^DJI,30183.779296875,31020.7890625,30181.990234375,30819.390625,354960000
2022-09-21,^GSPC,3789.929931640625,3907.070068359375,3789.489990234375,3871.39990234375,4078330000
2022-09-21,^IXIC,11220.1904296875,11613.5703125,11218.990234375,11466.2099609375,4471000000
2022-09-22,^DJI,30076.6796875,30302.279296875,29994.529296875,30204.51953125,335270000
2022-09-22,^GSPC,3757.989990234375,3790.89990234375,3749.449951171875,3782.360107421875,4284600000
2022-09-22,^IXIC,11066.8095703125,11203.76953125,11024.6396484375,11167.3798828125,4916470000
2022-09-23,^DJI,29590.41015625,29955.650390625,29250.470703125,29955.650390625,388200000
2022-09-23,^GSPC,3693.22998046875,3727.139892578125,3647.469970703125,3727.139892578125,5144270000
2022-09-23,^IXIC,10867.9296875,10958.2900390625,10732.7197265625,10952.6904296875,5134350000
2022-09-26,^DJI,29260.810546875,29630.76953125,29161.119140625,29536.83984375,369450000
2022-09-26,^GSPC,3655.0400390625,3715.669921875,3644.760009765625,3682.719970703125,4886140000
2022-09-26,^IXIC,10802.919921875,11024.0,10789.0498046875,10833.3798828125,4697730000
2022-09-27,^DJI,29134.990234375,29659.119140625,28958.220703125,29419.880859375,355460000
2022-09-27,^GSPC,3647.2900390625,3717.530029296875,3623.2900390625,3686.43994140625,4577740000
2022-09-27,^IXIC,10829.5,11040.98046875,10741.01953125,10955.2900390625,4445050000
2022-09-28,^DJI,29683.740234375,29811.779296875,29114.970703125,29198.919921875,436040000
2022-09-28,^GSPC,3719.0400390625,3736.739990234375,3640.610107421875,3651.93994140625,4684850000
2022-09-28,^IXIC,11051.6396484375,11101.5,10776.33984375,10817.51953125,4556100000
2022-09-29,^DJI,29225.609375,29513.73046875,28997.33984375,29513.73046875,388820000
2022-09-29,^GSPC,3640.469970703125,3687.010009765625,3610.39990234375,3687.010009765625,4681810000
2022-09-29,^IXIC,10737.509765625,10899.4697265625,10623.2197265625,10894.4404296875,4516630000
2022-09-30,^DJI,28725.509765625,29355.779296875,28715.849609375,29123.029296875,464260000
2022-09-30,^GSPC,3585.6201171875,3671.43994140625,3584.1298828125,3633.47998046875,5645360000
2022-09-30,^IXIC,10575.6201171875,10883.0400390625,10572.330078125,10697.7099609375,4649710000
2022-10-03,^DJI,29490.890625,29647.7890625,28855.25,28855.25,397830000
2022-10-03,^GSPC,3678.429931640625,3698.35009765625,3604.929931640625,3609.780029296875,4806680000
2022-10-03,^IXIC,10815.4296875,10875.4599609375,10577.8896484375,10659.009765625,4415440000
2022-10-04,^DJI,30316.3203125,30325.05078125,29826.669921875,29826.669921875,375640000
2022-10-04,^GSPC,3790.929931640625,3791.919921875,3726.4599609375,3726.4599609375,5146580000
2022-10-04,^IXIC,11176.41015625,11189.9599609375,11044.0400390625,11054.7197265625,5004780000
2022-10-05,^DJI,30273.869140625,30454.4609375,29886.439453125,30078.359375,290610000
2022-10-05,^GSPC,3783.280029296875,3806.909912109375,3722.659912109375,3753.25,4293180000
2022-10-05,^IXIC,11148.6396484375,11210.3203125,10910.759765625,11022.669921875,4091860000
2022-10-06,^DJI,29926.939453125,30329.609375,29859.33984375,30206.130859375,306840000
2022-10-06,^GSPC,3744.52001953125,3797.929931640625,3739.219970703125,3771.969970703125,4252100000
2022-10-06,^IXIC,11073.3095703125,11230.4404296875,11051.26953125,11129.0400390625,4423320000
2022-10-07,^DJI,29296.7890625,29685.26953125,29142.66015625,29685.26953125,367950000
2022-10-07,^GSPC,3639.659912109375,3706.739990234375,3620.72998046875,3706.739990234375,4449660000
2022-10-07,^IXIC,10652.400390625,10891.9296875,10608.51953125,10877.2802734375,4634190000
2022-10-10,^DJI,29202.880859375,29485.8203125,29010.41015625,29419.08984375,315410000
2022-10-10,^GSPC,3612.389892578125,3652.169921875,3588.10009765625,3647.510009765625,3834320000
2022-10-10,^IXIC,10542.099609375,10669.9296875,10449.0400390625,10659.9501953125,3989640000
2022-10-11,^DJI,29239.189453125,29608.419921875,29074.23046875,29085.19921875,352920000
2022-10-11,^GSPC,3588.840087890625,3640.659912109375,3568.449951171875,3595.860107421875,4759030000
2022-10-11,^IXIC,10426.1904296875,10608.83984375,10351.98046875,10484.3701171875,4738840000
2022-10-12,^DJI,29210.849609375,29455.119140625,29136.029296875,29233.060546875,304420000
2022-10-12,^GSPC,3577.030029296875,3608.340087890625,3573.860107421875,3590.830078125,4006830000
2022-10-12,^IXIC,10417.099609375,10494.5302734375,10372.2099609375,10437.0,4091030000
2022-10-13,^DJI,30038.720703125,30168.5390625,28660.939453125,28755.830078125,470260000
2022-10-13,^GSPC,3669.909912109375,3685.409912109375,3491.580078125,3520.3701171875,5021680000
2022-10-13,^IXIC,10649.150390625,10697.7099609375,10088.830078125,10131.8203125,5300080000
2022-10-14,^DJI,29634.830078125,30428.8203125,29614.30078125,30192.2109375,379090000
2022-10-14,^GSPC,3583.070068359375,3712.0,3579.679931640625,3690.409912109375,4243030000
2022-10-14,^IXIC,10321.3896484375,10766.6904296875,10308.8095703125,10742.8095703125,4393000000
2022-10-17,^DJI,30185.8203125,30311.94921875,29997.619140625,30059.580078125,369820000
2022-10-17,^GSPC,3677.949951171875,3689.72998046875,3638.64990234375,3638.64990234375,4352780000
2022-10-17,^IXIC,10675.7998046875,10696.58984375,10569.6904296875,10575.650390625,4439190000
2022-10-18,^DJI,30523.80078125,30837.900390625,30301.830078125,30697.51953125,387130000
2022-10-18,^GSPC,3719.97998046875,3762.7900390625,3686.530029296875,3746.260009765625,4483740000
2022-10-18,^IXIC,10772.400390625,10972.9697265625,10670.1201171875,10963.990234375,5047360000
2022-10-19,^DJI,30423.810546875,30662.109375,30226.900390625,30439.0390625,314030000
2022-10-19,^GSPC,3695.159912109375,3728.580078125,3666.510009765625,3703.110107421875,4223800000
2022-10-19,^IXIC,10680.509765625,10808.0400390625,10592.8798828125,10689.3095703125,4955090000
2022-10-20,^DJI,30333.58984375,30822.9609375,30265.19921875,30411.919921875,333190000
2022-10-20,^GSPC,3665.780029296875,3736.0,3656.43994140625,3689.050048828125,4496620000
2022-10-20,^IXIC,10614.83984375,10837.2998046875,10574.5498046875,10657.41015625,4628010000
2022-10-21,^DJI,31082.560546875,31119.26953125,30206.279296875,30291.1796875,418190000
2022-10-21,^GSPC,3752.75,3757.889892578125,3647.419921875,3657.10009765625,5078020000
2022-10-21,^IXIC,10859.7197265625,10875.7197265625,10542.4296875,10576.0400390625,4706440000
2022-10-24,^DJI,31499.619140625,31603.630859375,31161.41015625,31187.3203125,345040000
2022-10-24,^GSPC,3797.340087890625,3810.739990234375,3741.64990234375,3762.010009765625,4747930000
2022-10-24,^IXIC,10952.6103515625,10983.51953125,10713.330078125,10867.0703125,4808710000
2022-10-25,^DJI,31836.740234375,31876.150390625,31423.529296875,31463.650390625,336930000
2022-10-25,^GSPC,3859.110107421875,3862.85009765625,3799.43994140625,3799.43994140625,4843120000
2022-10-25,^IXIC,11199.1201171875,11210.3798828125,10996.9697265625,10996.9697265625,5141760000
2022-10-26,^DJI,31839.109375,32172.419921875,31738.439453125,31738.439453125,430400000
2022-10-26,^GSPC,3830.60009765625,3886.14990234375,3824.070068359375,3825.969970703125,4817310000
2022-10-26,^IXIC,10970.990234375,11205.83984375,10948.3798828125,10969.01953125,5224440000
2022-10-27,^DJI,32033.279296875,32388.419921875,31993.2109375,32062.140625,375720000
2022-10-27,^GSPC,3807.300048828125,3859.949951171875,3803.7900390625,3834.68994140625,4687320000
2022-10-27,^IXIC,10792.669921875,10998.73046875,10780.5,10971.9501953125,4773520000
2022-10-28,^DJI,32861.80078125,32889.80859375,32158.380859375,32204.310546875,495830000
2022-10-28,^GSPC,3901.06005859375,3905.419921875,3808.260009765625,3808.260009765625,4459410000
2022-10-28,^IXIC,11102.4501953125,11117.0400390625,10766.2001953125,10766.2001953125,4731940000
2022-10-31,^DJI,32732.94921875,32883.859375,32586.9296875,32754.26953125,390890000
2022-10-31,^GSPC,3871.97998046875,3893.72998046875,3863.179931640625,3881.85009765625,4820620000
2022-10-31,^IXIC,10988.150390625,11047.9404296875,10914.009765625,11028.4296875,4753740000
2022-11-01,^DJI,32653.19921875,32975.48046875,32485.23046875,32862.7890625,323210000
2022-11-01,^GSPC,3856.10009765625,3911.7900390625,3843.800048828125,3901.7900390625,4481210000
2022-11-01,^IXIC,10890.849609375,11156.349609375,10881.1904296875,11154.740234375,4677520000
2022-11-02,^DJI,32147.759765625,33071.9296875,32139.76953125,32576.279296875,398430000
2022-11-02,^GSPC,3759.68994140625,3894.43994140625,3758.679931640625,3852.89990234375,4899000000
2022-11-02,^IXIC,10524.7998046875,10993.240234375,10522.900390625,10885.009765625,5436420000
2022-11-03,^DJI,32001.25,32185.7109375,31727.05078125,31985.05078125,354440000
2022-11-03,^GSPC,3719.889892578125,3750.590087890625,3698.14990234375,3733.25,4625290000
2022-11-03,^IXIC,10342.9404296875,10486.009765625,10319.5400390625,10399.4501953125,5102190000
2022-11-04,^DJI,32403.220703125,32611.51953125,31938.919921875,32265.009765625,422370000
2022-11-04,^GSPC,3770.550048828125,3796.340087890625,3708.840087890625,3766.97998046875,5400180000
2022-11-04,^IXIC,10475.25,10553.6298828125,10262.9296875,10548.1396484375,5453750000
2022-11-07,^DJI,32827.0,32895.58984375,32424.990234375,32454.099609375,336300000
2022-11-07,^GSPC,3806.800048828125,3813.949951171875,3764.699951171875,3780.7099609375,4341620000
2022-11-07,^IXIC,10564.51953125,10587.9599609375,10428.91015625,10516.9404296875,4456690000
2022-11-08,^DJI,33160.828125,33355.390625,32831.4609375,32934.55859375,335340000
2022-11-08,^GSPC,3828.110107421875,3859.39990234375,3786.280029296875,3817.02001953125,4607640000
2022-11-08,^IXIC,10616.2001953125,10745.6396484375,10472.73046875,10611.5302734375,5134500000
2022-11-09,^DJI,32513.939453125,33065.109375,32478.869140625,33004.46875,355200000
2022-11-09,^GSPC,3748.570068359375,3818.199951171875,3744.219970703125,3810.93994140625,4645010000
2022-11-09,^IXIC,10353.169921875,10564.9697265625,10344.009765625,10528.4501953125,4977460000
2022-11-10,^DJI,33715.37109375,33727.73046875,33167.8203125,33263.91015625,480130000
2022-11-10,^GSPC,3956.3701171875,3958.330078125,3859.889892578125,3859.889892578125,5781260000
2022-11-10,^IXIC,11114.150390625,11119.1201171875,10779.9501953125,10869.169921875,6433000000
2022-11-11,^DJI,33747.859375,33817.9609375,33394.4296875,33797.75,427790000
2022-11-11,^GSPC,3992.929931640625,4001.47998046875,3944.820068359375,3963.719970703125,5593310000
2022-11-11,^IXIC,11323.330078125,11352.4296875,11069.830078125,11124.75,5867750000
2022-11-14,^DJI,33536.69921875,33964.30078125,33533.9609375,33662.05078125,354340000
2022-11-14,^GSPC,3957.25,4008.969970703125,3956.39990234375,3977.969970703125,4561930000
2022-11-14,^IXIC,11196.2197265625,11350.1201171875,11167.169921875,11233.900390625,5004060000
2022-11-15,^DJI,33592.921875,33987.05859375,33320.19921875,33755.94140625,390610000
2022-11-15,^GSPC,3991.72998046875,4028.840087890625,3953.169921875,4006.409912109375,5015310000
2022-11-15,^IXIC,11358.41015625,11492.6201171875,11241.150390625,11474.8203125,5617310000
2022-11-16,^DJI,33553.828125,33682.828125,33516.98828125,33554.9296875,301560000
2022-11-16,^GSPC,3958.7900390625,3983.090087890625,3954.340087890625,3976.820068359375,4165320000
2022-11-16,^IXIC,11183.66015625,11286.099609375,11162.919921875,11260.099609375,4585190000
2022-11-17,^DJI,33546.3203125,33616.01953125,33239.75,33329.26953125,319210000
2022-11-17,^GSPC,3946.56005859375,3954.330078125,3906.5400390625,3919.260009765625,4051780000
2022-11-17,^IXIC,11144.9599609375,11198.83984375,11006.2099609375,11008.669921875,4354360000
2022-11-18,^DJI,33745.69140625,33827.94140625,33540.640625,33606.58984375,312950000
2022-11-18,^GSPC,3965.340087890625,3979.889892578125,3935.97998046875,3966.389892578125,4037360000
2022-11-18,^IXIC,11146.0595703125,11259.4404296875,11059.16015625,11257.009765625,4175420000
2022-11-21,^DJI,33700.28125,33864.58984375,33559.1796875,33760.30078125,352960000
2022-11-21,^GSPC,3949.93994140625,3962.0,3933.340087890625,3956.22998046875,3850690000
2022-11-21,^IXIC,11024.509765625,11128.7802734375,10999.75,11091.009765625,3977130000
2022-11-22,^DJI,34098.1015625,34115.69921875,33810.05078125,33810.05078125,277070000
2022-11-22,^GSPC,4003.580078125,4005.8798828125,3956.8798828125,3965.510009765625,3887990000
2022-11-22,^IXIC,11174.41015625,11179.8701171875,10975.66015625,11058.5595703125,4186360000
2022-11-23,^DJI,34194.05859375,34262.0703125,34004.640625,34091.5703125,236820000
2022-11-23,^GSPC,4027.260009765625,4033.780029296875,3998.659912109375,4000.300048828125,3279720000
2022-11-23,^IXIC,11285.3203125,11310.8203125,11174.6103515625,11174.6103515625,4431530000
2022-11-25,^DJI,34347.03125,34386.51171875,34199.5703125,34213.0390625,131660000
2022-11-25,^GSPC,4026.1201171875,4034.02001953125,4020.760009765625,4023.340087890625,1706460000
2022-11-25,^IXIC,11226.3603515625,11261.5703125,11206.3798828125,11231.0,2184080000
2022-11-28,^DJI,33849.4609375,34303.87890625,33799.3515625,34275.91015625,300330000
2022-11-28,^GSPC,3963.93994140625,4012.27001953125,3955.77001953125,4005.360107421875,3615430000
2022-11-28,^IXIC,11049.5,11217.75,11020.6904296875,11147.5703125,4271360000
2022-11-29,^DJI,33852.53125,33933.91015625,33662.44921875,33847.80078125,279750000
2022-11-29,^GSPC,3957.6298828125,3976.77001953125,3937.64990234375,3964.18994140625,3546040000
2022-11-29,^IXIC,10983.7802734375,11086.01953125,10944.3701171875,11060.01953125,4592830000
2022-11-30,^DJI,34589.76953125,34589.76953125,33583.76953125,33795.4296875,524440000
2022-11-30,^GSPC,4080.110107421875,4080.110107421875,3938.580078125,3957.179931640625,6579360000
2022-11-30,^IXIC,11468.0,11468.4697265625,10966.5302734375,10995.2001953125,6653460000
2022-12-01,^DJI,34395.01171875,34595.51171875,34129.3515625,34533.58984375,348720000
2022-12-01,^GSPC,4076.570068359375,4100.509765625,4050.8701171875,4087.139892578125,4527130000
2022-12-01,^IXIC,11482.4501953125,11546.76953125,11378.75,11475.169921875,5158120000
2022-12-02,^DJI,34429.87890625,34483.2109375,34039.73046875,34265.44921875,290580000
2022-12-02,^GSPC,4071.699951171875,4080.47998046875,4026.6298828125,4040.169921875,4012620000
2022-12-02,^IXIC,11461.5,11492.3203125,11296.7197265625,11308.3798828125,4523010000
2022-12-05,^DJI,33947.1015625,34335.73046875,33846.80859375,34335.73046875,312960000
2022-12-05,^GSPC,3998.840087890625,4052.449951171875,3984.489990234375,4052.02001953125,4280820000
2022-12-05,^IXIC,11239.9404296875,11425.509765625,11193.01953125,11380.990234375,4510030000
2022-12-06,^DJI,33596.33984375,34006.62890625,33418.58984375,33936.87109375,306220000
2022-12-06,^GSPC,3941.260009765625,4001.510009765625,3918.389892578125,3996.6298828125,4368380000
2022-12-06,^IXIC,11014.8896484375,11241.419921875,10956.2001953125,11228.419921875,4713330000
2022-12-07,^DJI,33597.921875,33774.26953125,33503.671875,33556.3984375,359980000
2022-12-07,^GSPC,3933.919921875,3957.570068359375,3922.679931640625,3933.280029296875,4118050000
2022-12-07,^IXIC,10958.5498046875,11039.8095703125,10910.6201171875,10963.9501953125,4343860000
2022-12-08,^DJI,33781.48046875,33899.171875,33642.4609375,33695.96875,271830000
2022-12-08,^GSPC,3963.510009765625,3974.18994140625,3935.830078125,3947.7900390625,4006900000
2022-12-08,^IXIC,11082.0,11119.16015625,10939.4697265625,11011.330078125,4281800000
2022-12-09,^DJI,33476.4609375,33844.62890625,33462.6484375,33746.7109375,287630000
2022-12-09,^GSPC,3934.3798828125,3977.02001953125,3933.0400390625,3954.169921875,3888260000
2022-12-09,^IXIC,11004.6201171875,11138.7001953125,10999.259765625,11038.169921875,4337440000
2022-12-12,^DJI,34005.0390625,34005.0390625,33519.5,33519.5,313440000
2022-12-12,^GSPC,3990.56005859375,3990.7099609375,3935.300048828125,3939.2900390625,3904130000
2022-12-12,^IXIC,11143.740234375,11144.669921875,10984.8203125,11015.48046875,4829990000
2022-12-13,^DJI,34108.640625,34712.28125,33890.87890625,34268.44140625,442650000
2022-12-13,^GSPC,4019.64990234375,4100.9599609375,3993.030029296875,4069.3798828125,5079360000
2022-12-13,^IXIC,11256.8095703125,11571.6396484375,11160.5400390625,11542.83984375,6126890000
2022-12-14,^DJI,33966.3515625,34395.6484375,33704.171875,34086.0703125,339090000
2022-12-14,^GSPC,3995.320068359375,4053.760009765625,3965.64990234375,4015.5400390625,4472340000
2022-12-14,^IXIC,11170.8896484375,11352.08984375,11065.240234375,11248.08984375,5485150000
2022-12-15,^DJI,33202.21875,33773.0,33016.16015625,33773.0,394290000
2022-12-15,^GSPC,3895.75,3958.3701171875,3879.449951171875,3958.3701171875,4493900000
2022-12-15,^IXIC,10810.5302734375,11029.5703125,10775.6103515625,11012.6201171875,5536070000
2022-12-16,^DJI,32920.4609375,33166.4609375,32654.58984375,33166.4609375,756310000
2022-12-16,^GSPC,3852.360107421875,3890.909912109375,3827.909912109375,3890.909912109375,7493660000
2022-12-16,^IXIC,10705.41015625,10833.240234375,10642.099609375,10767.6298828125,7968170000
2022-12-19,^DJI,32757.5390625,33038.94140625,32581.970703125,32921.44921875,326430000
2022-12-19,^GSPC,3817.659912109375,3854.860107421875,3800.0400390625,3853.7900390625,3969610000
2022-12-19,^IXIC,10546.0302734375,10713.9697265625,10497.5498046875,10707.4404296875,4631820000
2022-12-20,^DJI,32849.73828125,32992.23046875,32649.44921875,32735.240234375,303970000
2022-12-20,^GSPC,3821.6201171875,3838.239990234375,3795.6201171875,3810.469970703125,3985370000
2022-12-20,^IXIC,10547.1103515625,10609.4599609375,10446.8203125,10490.8896484375,4707190000
2022-12-21,^DJI,33376.48046875,33437.83984375,33028.08984375,33028.08984375,328020000
2022-12-21,^GSPC,3878.43994140625,3889.820068359375,3839.489990234375,3839.489990234375,3775200000
2022-12-21,^IXIC,10709.3701171875,10753.5703125,10569.2001953125,10592.0,4401420000
2022-12-22,^DJI,33027.48828125,33233.3515625,32573.4296875,33233.3515625,340640000
2022-12-22,^GSPC,3822.389892578125,3853.260009765625,3764.489990234375,3853.260009765625,3956950000
2022-12-22,^IXIC,10476.1201171875,10599.33984375,10313.3203125,10586.4599609375,5125070000
2022-12-23,^DJI,33203.9296875,33226.140625,32814.01953125,32961.05859375,221050000
2022-12-23,^GSPC,3844.820068359375,3845.800048828125,3797.010009765625,3815.110107421875,2819280000
2022-12-23,^IXIC,10497.8603515625,10514.759765625,10361.8203125,10437.75,3544680000
2022-12-27,^DJI,33241.55859375,33387.71875,33069.578125,33224.23046875,246010000
2022-12-27,^GSPC,3829.25,3846.64990234375,3813.219970703125,3843.340087890625,3030300000
2022-12-27,^IXIC,10353.23046875,10472.3203125,10340.73046875,10462.1904296875,3827290000
2022-12-28,^DJI,32875.7109375,33379.55078125,32869.1484375,33264.76171875,252260000
2022-12-28,^GSPC,3783.219970703125,3848.320068359375,3780.780029296875,3829.56005859375,3083520000
2022-12-28,^IXIC,10213.2900390625,10414.8203125,10207.4697265625,10339.2001953125,3842970000
2022-12-29,^DJI,33220.80078125,33293.421875,33020.3515625,33021.4296875,243060000
2022-12-29,^GSPC,3849.280029296875,3858.18994140625,3805.449951171875,3805.449951171875,3003680000
2022-12-29,^IXIC,10478.08984375,10502.080078125,10301.0595703125,10321.4599609375,4154100000
2022-12-30,^DJI,33147.25,33152.55078125,32847.8203125,33121.609375,295500000
2022-12-30,^GSPC,3839.5,3839.85009765625,3800.340087890625,3829.06005859375,2979870000
2022-12-30,^IXIC,10466.48046875,10468.3095703125,10324.7001953125,10368.3701171875,3959030000
2023-01-03,^DJI,33136.37109375,33387.51953125,32850.5703125,33148.8984375,355930000
2023-01-03,^GSPC,3824.139892578125,3878.4599609375,3794.330078125,3853.2900390625,3959140000
2023-01-03,^IXIC,10386.98046875,10613.0595703125,10309.16015625,10562.0595703125,4780650000
2023-01-04,^DJI,33269.76953125,33409.1015625,33033.48046875,33165.140625,379400000
2023-01-04,^GSPC,3852.969970703125,3873.159912109375,3815.77001953125,3840.360107421875,4414080000
2023-01-04,^IXIC,10458.759765625,10515.2197265625,10337.6396484375,10467.8203125,5085380000
2023-01-05,^DJI,32930.078125,33191.71875,32812.328125,33191.71875,337920000
2023-01-05,^GSPC,3808.10009765625,3839.739990234375,3802.419921875,3839.739990234375,3893450000
2023-01-05,^IXIC,10305.240234375,10393.2197265625,10295.25,10390.3095703125,4764270000
2023-01-06,^DJI,33630.609375,33710.66015625,32997.390625,33055.30078125,360740000
2023-01-06,^GSPC,3895.080078125,3906.18994140625,3809.56005859375,3823.3701171875,3923560000
2023-01-06,^IXIC,10569.2900390625,10604.1396484375,10265.0400390625,10363.9599609375,5199780000
2023-01-09,^DJI,33517.6484375,33935.109375,33487.66015625,33664.390625,327840000
2023-01-09,^GSPC,3892.090087890625,3950.570068359375,3890.419921875,3910.820068359375,4311770000
2023-01-09,^IXIC,10635.650390625,10807.259765625,10619.1201171875,10662.099609375,5132190000
2023-01-10,^DJI,33704.1015625,33726.5390625,33421.80078125,33516.4296875,268260000
2023-01-10,^GSPC,3919.25,3919.830078125,3877.2900390625,3888.570068359375,3851030000
2023-01-10,^IXIC,10742.6298828125,10743.669921875,10589.58984375,10607.7197265625,4710680000
2023-01-11,^DJI,33973.01171875,33974.69140625,33711.0390625,33754.03125,301650000
2023-01-11,^GSPC,3969.610107421875,3970.070068359375,3928.5400390625,3932.35009765625,4303360000
2023-01-11,^IXIC,10931.669921875,10932.4404296875,10762.73046875,10794.990234375,5284390000
2023-01-12,^DJI,34189.96875,34292.671875,33792.1015625,34047.859375,308190000
2023-01-12,^GSPC,3983.169921875,3997.760009765625,3937.56005859375,3977.570068359375,4440260000
2023-01-12,^IXIC,11001.099609375,11027.75,10797.1201171875,10969.259765625,5681240000
2023-01-13,^DJI,34302.609375,34342.3203125,33915.48828125,34075.30859375,274110000
2023-01-13,^GSPC,3999.090087890625,4003.949951171875,3947.669921875,3960.60009765625,3939700000
2023-01-13,^IXIC,11079.16015625,11084.009765625,10900.16015625,10906.3701171875,5077990000
2023-01-17,^DJI,33910.8515625,34269.96875,33860.671875,34222.3203125,353050000
2023-01-17,^GSPC,3990.969970703125,4015.389892578125,3984.570068359375,3999.280029296875,4235560000
2023-01-17,^IXIC,11095.1103515625,11145.4404296875,11024.7197265625,11070.0,5138410000
2023-01-18,^DJI,33296.9609375,34016.53125,33269.8984375,33948.48828125,351670000
2023-01-18,^GSPC,3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000
2023-01-18,^IXIC,10957.009765625,11223.41015625,10952.0498046875,11170.9501953125,5288630000
2023-01-19,^DJI,33044.55859375,33227.48828125,32982.05078125,33171.3515625,319770000
2023-01-19,^GSPC,3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000
2023-01-19,^IXIC,10852.26953125,10932.51953125,10804.5703125,10890.400390625,4660800000
2023-01-20,^DJI,33375.48828125,33381.94921875,32948.9296875,33073.4609375,367330000
2023-01-20,^GSPC,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000
2023-01-20,^IXIC,11140.4296875,11143.169921875,10885.650390625,10924.66015625,5980110000
2023-01-23,^DJI,33629.55859375,33782.87890625,33316.25,33439.55859375,355220000
2023-01-23,^GSPC,4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000
2023-01-23,^IXIC,11364.41015625,11405.5,11144.0302734375,11171.9404296875,5997810000
2023-01-24,^DJI,33733.9609375,33782.921875,33310.55859375,33444.71875,299310000
2023-01-24,^GSPC,4016.949951171875,4023.919921875,3989.7900390625,4001.739990234375,3320430000
2023-01-24,^IXIC,11334.26953125,11378.150390625,11282.650390625,11302.9296875,5670860000
2023-01-25,^DJI,33743.83984375,33773.08984375,33273.2109375,33538.359375,341720000
2023-01-25,^GSPC,4016.219970703125,4019.550048828125,3949.06005859375,3982.7099609375,3724020000
2023-01-25,^IXIC,11313.3603515625,11334.2197265625,11069.1796875,11146.5302734375,5485570000
2023-01-26,^DJI,33949.41015625,33953.7890625,33635.6015625,33771.66015625,327000000
2023-01-26,^GSPC,4060.429931640625,4061.570068359375,4013.2900390625,4036.080078125,3809590000
2023-01-26,^IXIC,11512.41015625,11516.0498046875,11341.1904296875,11458.400390625,5732890000
2023-01-27,^DJI,33978.078125,34164.328125,33830.8515625,33952.9296875,441260000
2023-01-27,^GSPC,4070.56005859375,4094.2099609375,4048.699951171875,4053.719970703125,3907760000
2023-01-27,^IXIC,11621.7099609375,11691.8896484375,11470.26953125,11470.4697265625,6243800000
2023-01-30,^DJI,33717.08984375,34055.2890625,33695.1796875,33909.2109375,343920000
2023-01-30,^GSPC,4017.77001953125,4063.85009765625,4015.550048828125,4049.27001953125,3802000000
2023-01-30,^IXIC,11393.8095703125,11553.3095703125,11388.5400390625,11512.33984375,5122320000
2023-01-31,^DJI,34086.0390625,34095.23046875,33664.91015625,33803.55859375,360240000
